x,y,STN_ID,STATION_NAME,PROV_STATE_TERR_CODE,ENG_PROV_NAME,FRE_PROV_NAME,COUNTRY,LATITUDE,LONGITUDE,TIMEZONE,ELEVATION,CLIMATE_IDENTIFIER,TC_IDENTIFIER,WMO_IDENTIFIER,STATION_TYPE,NORMAL_CODE,PUBLICATION_CODE,DISPLAY_CODE,ENG_STN_OPERATOR_ACRONYM,FRE_STN_OPERATOR_ACRONYM,ENG_STN_OPERATOR_NAME,FRE_STN_OPERATOR_NAME,FIRST_DATE,LAST_DATE,HLY_FIRST_DATE,HLY_LAST_DATE,DLY_FIRST_DATE,DLY_LAST_DATE,MLY_FIRST_DATE,MLY_LAST_DATE,HAS_MONTHLY_SUMMARY,HAS_NORMALS_DATA,HAS_HOURLY_DATA
-115.13527777777777,67.81722333333333,43003,KUGLUKTUK CLIMATE,NU,NUNAVUT,NUNAVUT,CAN,674902004,-1150807000,MST,22.60,2300904,NCO,71332,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2004-09-17 00:00:00,2024-11-26 12:30:01,2005-05-10 03:00:00,2024-11-26 12:30:01,2004-09-17 00:00:00,2024-11-26 00:00:00,2005-03-01 00:00:00,2007-11-01 00:00:00,Y,N,Y
-126.75335666666666,65.287525,43004,NORMAN WELLS CLIMATE,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,651715090,-1264512084,MST,93.60,2202810,NVQ,71480,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2003-12-31 00:00:00,2024-11-26 12:30:01,2003-12-31 00:00:00,2024-11-26 12:30:01,2004-09-09 00:00:00,2024-11-26 00:00:00,2005-03-01 00:00:00,2007-11-01 00:00:00,Y,N,Y
-89.79639444444445,68.53751666666666,43006,KUGAARUK CLIMATE,NU,NUNAVUT,NUNAVUT,CAN,683215060,-894747020,MST,15.80,2303094,NBB,71407,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2004-09-17 00:00:00,2024-11-26 12:30:01,2004-09-17 08:00:00,2024-11-26 12:30:01,2004-09-17 00:00:00,2024-11-26 00:00:00,2007-05-01 00:00:00,2007-09-01 00:00:00,Y,N,Y
-63.55083333333334,44.58763888888889,43124,HALIFAX KOOTENAY,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,443515500,-633303000,AST,52.00,8202252,AHK,71326,Climate-Auto,,,,DND,MDN,Department of National Defence,Ministère de la Défense nationale,2004-09-28 16:00:00,2024-11-26 12:30:01,2004-09-28 16:00:00,2024-11-26 12:30:01,2018-05-14 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-76.53044444444444,64.23075,43163,KINNGAIT,NU,NUNAVUT,NUNAVUT,CAN,641350700,-763149600,EST,50.00,2400636,NCD,71575,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2005-03-01 00:00:00,2024-11-26 12:30:01,2005-04-21 04:00:00,2024-11-26 12:30:01,2005-03-01 00:00:00,2024-11-26 00:00:00,2005-04-01 00:00:00,2007-09-01 00:00:00,Y,N,Y
-64.34613166666666,45.413336666666666,43183,PARRSBORO,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,452448012,-642046074,AST,30.90,8204402,APR,71493,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2004-11-01 00:00:00,2024-11-26 12:30:01,2004-11-01 10:00:00,2024-11-26 12:30:01,2004-11-01 00:00:00,2024-11-26 00:00:00,2004-11-01 00:00:00,2007-07-01 00:00:00,Y,N,Y
-77.9575,72.69333333333333,43223,POND INLET CLIMATE,NU,NUNAVUT,NUNAVUT,CAN,724136000,-775727000,EST,64.70,2403204,NDT,71576,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2004-09-18 11:00:00,2024-11-26 12:30:01,2004-09-18 11:00:00,2024-11-26 12:30:01,2005-01-26 00:00:00,2024-11-26 00:00:00,2005-04-01 00:00:00,2007-11-01 00:00:00,Y,N,Y
-95.97722222222222,50.5222225,43243,GREAT FALLS CLIMATE,MB,MANITOBA,MANITOBA,CAN,503120001,-955838000,CST,253.00,5031201,PGF,71570,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2005-01-20 00:00:00,2024-11-26 12:30:01,2005-01-23 10:00:00,2024-11-26 12:30:01,2005-01-20 00:00:00,2024-11-26 00:00:00,2005-02-01 00:00:00,2007-11-01 00:00:00,Y,N,Y
-68.32445555555556,47.416666666666664,43323,EDMUNDSTON,NB,NEW BRUNSWICK,NOUVEAU-BRUNSWICK,CAN,472500000,-681928040,AST,154.20,8101303,ERM,71590,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2004-12-01 00:00:00,2024-11-26 12:30:01,2004-12-10 14:00:00,2024-11-26 12:30:01,2004-12-01 00:00:00,2024-11-26 00:00:00,2004-12-01 00:00:00,2007-07-01 00:00:00,Y,N,Y
-63.60888888888889,44.65694444444444,43403,HALIFAX WINDSOR PARK,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,443925000,-633632000,AST,51.00,8202255,AHW,71327,Climate-Auto,,,,DND,MDN,Department of National Defence,Ministère de la Défense nationale,2004-09-24 18:00:00,2024-11-26 12:30:01,2004-09-24 18:00:00,2024-11-26 12:30:01,2018-05-14 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-63.57666666666667,44.655277777777776,43405,HALIFAX DOCKYARD,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,443919000,-633436000,AST,3.80,8202240,AHD,71328,Climate-Auto,,,,DND,MDN,Department of National Defence,Ministère de la Défense nationale,2004-09-24 18:00:00,2024-11-23 08:00:00,2004-09-24 18:00:00,2024-11-23 08:00:00,2018-05-14 00:00:00,2024-11-23 00:00:00,,,Y,N,Y
-122.9546111111111,50.12894444444444,43443,WHISTLER - NESTERS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,500744200,-1225716600,PST,659.00,1100875,VOC,71687,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2005-01-17 12:00:00,2024-11-26 12:30:01,2005-01-17 12:00:00,2024-11-26 12:30:01,2005-06-13 00:00:00,2024-11-26 00:00:00,2005-11-01 00:00:00,2007-02-01 00:00:00,Y,N,Y
-78.3,44.35,43763,PETERBOROUGH TRENT U,ON,ONTARIO,ONTARIO,CAN,442100000,-781800000,EST,216.00,6166456,TPQ,71672,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2005-05-12 10:00:00,2023-09-19 10:00:00,2005-05-12 10:00:00,2023-09-19 10:00:00,2005-05-17 00:00:00,2023-09-19 00:00:00,2006-04-01 00:00:00,2006-12-01 00:00:00,Y,N,Y
-87.93611111111112,52.19583333333333,43910,LANSDOWNE HOUSE A,ON,ONTARIO,ONTARIO,CAN,521145000,-875610000,EST,254.20,6014355,YLH,,Aviation-Auto,,,,,,,,2005-07-12 13:00:00,2013-03-07 13:00:00,2005-07-12 13:00:00,2013-03-07 13:00:00,,,,,N,N,Y
-101.1,53.96666666666667,43983,THE PAS CLIMATE,MB,MANITOBA,MANITOBA,CAN,535800000,-1010600000,CST,274.00,5052890,PQD,71695,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2005-08-22 00:00:00,2024-11-26 12:30:01,2005-08-22 15:00:00,2024-11-26 12:30:01,2005-08-22 00:00:00,2024-11-26 00:00:00,2007-08-01 00:00:00,2007-11-01 00:00:00,Y,N,Y
-82.30888888888889,42.99944444444444,44004,SARNIA CHRIS HADFIELD A,ON,ONTARIO,ONTARIO,CAN,425958000,-821832000,EST,181.00,6127518,,,Aviation-Auto,,,,,,,,2005-03-08 07:00:00,2011-07-28 00:00:00,2005-03-08 07:00:00,2010-03-02 16:00:00,2005-09-01 00:00:00,2011-07-28 00:00:00,2005-09-01 00:00:00,2006-12-01 00:00:00,Y,N,Y
-97.85,53.96666666666667,44083,NORWAY HOUSE,MB,MANITOBA,MANITOBA,CAN,535800000,-975100000,CST,223.70,5062045,,,Aviation-Auto,,,,,,,,2005-06-01 00:00:00,2010-09-23 12:00:00,2005-08-07 10:00:00,2010-09-23 12:00:00,2005-06-01 00:00:00,2010-09-23 00:00:00,2005-06-01 00:00:00,2007-11-01 00:00:00,Y,N,Y
-108.25,52.766666666666666,44084,NORTH BATTLEFORD,SK,SASKATCHEWAN,SASKATCHEWAN,CAN,524600000,-1081500000,CST,548.00,4045605,,,Aviation-Auto,,,,,,,,2005-07-01 00:00:00,2014-07-22 00:00:00,2005-08-03 20:00:00,2010-04-08 12:00:00,2005-07-01 00:00:00,2014-07-22 00:00:00,2005-07-01 00:00:00,2007-11-01 00:00:00,Y,N,Y
-101.07611111111112,56.86388888888889,44085,LYNN LAKE,MB,MANITOBA,MANITOBA,CAN,565150000,-1010434000,CST,356.60,5061648,PNK,,Aviation-Auto,,,,,,,,2005-06-01 00:00:00,2014-07-22 00:00:00,2005-07-30 09:00:00,2010-05-31 12:00:00,2005-06-01 00:00:00,2014-07-22 00:00:00,2005-06-01 00:00:00,2007-11-01 00:00:00,Y,N,Y
-104.01666666666667,53.333333333333336,44103,NIPAWIN,SK,SASKATCHEWAN,SASKATCHEWAN,CAN,532000000,-1040100000,CST,371.90,4075522,,,Aviation-Auto,,,,,,,,2005-08-01 00:00:00,2013-11-27 00:00:00,2005-08-19 15:00:00,2010-04-08 12:00:00,2005-08-01 00:00:00,2013-11-27 00:00:00,2005-08-01 00:00:00,2007-09-01 00:00:00,Y,N,Y
-72.97583444444444,57.90944611111111,44143,RIVIERE AUX FEUILLES,QC,QUEBEC,QUÉBEC,CAN,575434006,-725833004,EST,171.40,7116505,MRF,71743,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2005-09-19 13:00:00,2024-11-26 12:30:01,2005-09-19 13:00:00,2024-11-26 12:30:01,2006-04-04 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-102.46166666666667,51.264722222222225,44203,YORKTON,SK,SASKATCHEWAN,SASKATCHEWAN,CAN,511553000,-1022742000,CST,498.30,4019085,YQV,71138,Aviation-Auto,,,,,,,,2005-01-01 00:00:00,2011-08-25 12:00:00,2005-04-01 01:00:00,2011-08-25 12:00:00,2005-01-01 00:00:00,2011-08-25 00:00:00,2005-09-01 00:00:00,2007-11-01 00:00:00,Y,N,Y
-73.67861111111111,53.757222222222225,44204,LA GRANDE IV,QC,QUEBEC,QUÉBEC,CAN,534526000,-734043000,EST,302.80,7093GJ5,GAH,71823,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2005-01-01 00:00:00,2024-11-26 12:30:01,2005-10-10 17:00:00,2024-11-26 12:30:01,2005-01-01 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-94.06666666666666,58.733333333333334,44244,CHURCHILL CLIMATE,MB,MANITOBA,MANITOBA,CAN,584400000,-940400000,CST,28.50,5060608,PYQ,71696,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2005-09-27 17:00:00,2024-11-26 12:30:01,2005-09-27 17:00:00,2024-11-26 12:30:01,2005-10-01 00:00:00,2024-11-26 00:00:00,2005-10-01 00:00:00,2007-10-01 00:00:00,Y,N,Y
-79.33333333333333,42.96666666666667,44283,WELLAND-PELHAM,ON,ONTARIO,ONTARIO,CAN,425800000,-792000000,EST,178.00,6139449,TWL,71752,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2005-11-01 00:00:00,2024-11-26 12:30:01,2005-11-23 08:00:00,2024-11-26 12:30:01,2005-11-01 00:00:00,2024-11-26 00:00:00,2005-11-01 00:00:00,2006-12-01 00:00:00,Y,N,Y
-82.3,43.0,44323,SARNIA CLIMATE,ON,ONTARIO,ONTARIO,CAN,430000000,-821800000,EST,181.00,6127519,TZR,71746,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2005-12-07 10:00:00,2024-11-26 12:30:01,2005-12-07 10:00:00,2024-11-26 12:30:01,2006-03-20 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-108.2555575,52.771945555555554,44344,NORTH BATTLEFORD RCS,SK,SASKATCHEWAN,SASKATCHEWAN,CAN,524619004,-1081520007,CST,548.00,4045607,PQW,71754,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2005-10-27 09:00:00,2024-11-26 12:30:01,2005-10-27 09:00:00,2024-11-26 12:30:01,2005-11-23 00:00:00,2024-11-26 00:00:00,2006-06-01 00:00:00,2007-11-01 00:00:00,Y,N,Y
-60.041666666666664,46.163333333333334,44503,SYDNEY CS,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,460948000,-600230000,AST,62.50,8205702,AQY,71758,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2006-01-01 00:00:00,2024-11-26 12:30:01,2006-01-23 02:00:00,2024-11-26 12:30:01,2006-01-01 00:00:00,2024-11-26 00:00:00,2006-01-01 00:00:00,2007-07-01 00:00:00,Y,N,Y
-110.72083333333333,50.01891666666667,44746,MEDICINE HAT AWOS,AB,ALBERTA,ALBERTA,CAN,500108100,-1104315000,MST,716.90,3034483,,,Aviation-Auto,,,,,,,,2006-04-25 20:00:00,2010-09-23 11:00:00,2006-04-25 20:00:00,2010-09-23 11:00:00,2008-07-03 00:00:00,2010-09-23 00:00:00,,,Y,N,Y
-120.18194444444444,55.74166666666667,44789,DAWSON CREEK LWIS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,554430000,-1201055000,MST,654.70,1182287,VDQ,,Aviation-Auto,,,,,,,,2006-06-01 00:00:00,2010-08-27 02:00:00,2006-06-08 00:00:00,2010-08-27 02:00:00,2006-06-01 00:00:00,2009-09-02 00:00:00,,,Y,N,Y
-121.58194444444445,50.224444444444444,44927,LYTTON RCS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,501328000,-1213455000,PST,225.00,1114746,VLY,71765,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2006-05-01 00:00:00,2024-11-26 12:30:01,2006-05-23 08:00:00,2024-11-26 12:30:01,2006-05-01 00:00:00,2024-11-26 00:00:00,2006-05-01 00:00:00,2006-12-01 00:00:00,Y,N,Y
-97.05,50.63333333333333,45007,GIMLI CLIMATE,MB,MANITOBA,MANITOBA,CAN,503800000,-970300000,CST,230.10,5031042,PGH,71748,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2006-09-19 00:00:00,2024-11-26 12:30:01,2006-09-22 07:00:00,2024-11-26 12:30:01,2006-09-19 00:00:00,2024-11-26 00:00:00,2007-05-01 00:00:00,2007-11-01 00:00:00,Y,N,Y
-53.11416666666667,48.66722222222222,45047,BONAVISTA,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,484002000,-530651000,NST,25.60,8400601,AVA,71178,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2006-01-23 02:30:00,2024-11-26 12:30:01,2006-01-23 02:30:00,2024-11-26 12:30:01,2006-07-09 00:00:00,2024-11-26 00:00:00,2006-08-01 00:00:00,2007-07-01 00:00:00,Y,N,Y
-57.61666666666667,47.61666666666667,45287,BURGEO NL,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,473700000,-573700000,NST,10.60,8400801,ABF,71152,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2006-01-23 02:30:00,2024-11-26 12:30:01,2006-01-23 02:30:00,2024-11-26 12:30:01,2006-08-01 00:00:00,2024-11-26 00:00:00,2006-08-01 00:00:00,2007-07-01 00:00:00,Y,N,Y
-71.26611222222222,46.04916722222222,45309,THETFORD MINES RCS,QC,QUEBEC,QUÉBEC,CAN,460257002,-711558004,EST,430.00,7028442,MTH,71494,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2006-09-21 00:00:00,2024-11-26 12:30:01,2006-09-21 08:00:00,2024-11-26 12:30:01,2006-09-21 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-80.21666666666667,43.55,45407,GUELPH TURFGRASS,ON,ONTARIO,ONTARIO,CAN,433300000,-801300000,EST,325.00,6143089,TGT,71833,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2006-09-28 00:00:00,2022-04-12 07:00:00,2006-12-15 11:00:00,2022-04-12 07:00:00,2006-09-28 00:00:00,2022-04-12 00:00:00,2006-12-01 00:00:00,2006-12-01 00:00:00,Y,N,Y
-55.38333333333333,46.916666666666664,45567,ST LAWRENCE,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,465500000,-552300000,NST,48.50,8403619,ADS,71110,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2006-01-23 02:30:00,2024-11-26 12:30:01,2006-01-23 02:30:00,2024-11-26 12:30:01,2006-12-01 00:00:00,2024-11-26 00:00:00,2006-12-01 00:00:00,2007-07-01 00:00:00,Y,N,Y
-124.49680555555555,49.83455555555555,45807,POWELL RIVER,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,495004400,-1242948500,PST,125.00,1046392,VOP,71720,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2007-07-10 00:00:00,2024-11-26 12:30:01,2007-07-10 14:00:00,2024-11-26 12:30:01,2007-07-10 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-102.31666666666666,52.81666666666667,46367,HUDSON BAY(AUT),SK,SASKATCHEWAN,SASKATCHEWAN,CAN,524900000,-1021900000,CST,358.10,4083324,ZHB,71868,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2007-07-01 00:00:00,2024-11-26 12:30:01,2007-08-06 10:00:00,2024-11-26 12:30:01,2007-07-01 00:00:00,2024-11-26 00:00:00,2007-07-01 00:00:00,2007-11-01 00:00:00,Y,N,Y
-82.90222777777778,76.42278888888889,46568,GRISE FIORD CLIMATE,NU,NUNAVUT,NUNAVUT,CAN,762522040,-825408020,EST,44.50,2402351,NGC,71971,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2007-11-01 00:00:00,2024-11-26 12:30:01,2007-11-21 09:00:00,2024-11-26 12:30:01,2007-11-01 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-123.71889138888889,48.82416944444444,46728,NORTH COWICHAN,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,484927010,-1234308009,PST,44.80,1015630,VOO,71927,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2007-11-27 00:00:00,2024-11-26 12:30:01,2007-11-27 08:00:00,2024-11-26 12:30:01,2007-11-27 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-122.73805555555556,50.30222222222222,46747,PEMBERTON AIRPORT (WIND),BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,501808000,-1224417000,PST,203.00,1086081,WPN,,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2007-11-27 23:00:00,2024-11-26 12:30:01,2007-11-27 23:00:00,2024-11-26 12:30:01,2018-05-14 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-119.19352777777777,50.223305555555555,46987,VERNON AUTO,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,501323900,-1191136700,PST,482.00,1128582,WJV,71115,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2005-01-01 00:00:00,2024-11-26 12:30:01,2007-11-30 23:00:00,2024-11-26 12:30:01,2005-01-01 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-63.513333333333335,44.62972222222222,47187,SHEARWATER RCS,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,443747000,-633048000,AST,24.00,8205092,AAW,71264,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2008-06-26 10:00:00,2024-11-26 12:30:01,2008-06-26 10:00:00,2024-11-26 12:30:01,2008-07-02 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-76.59944444444444,44.223333333333336,47267,KINGSTON CLIMATE,ON,ONTARIO,ONTARIO,CAN,441324000,-763558000,EST,93.00,6104142,TKG,71820,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2008-07-15 00:00:00,2024-11-26 12:30:01,2008-07-15 12:00:00,2024-11-26 12:30:01,2008-07-15 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-94.37777777777778,49.79055555555556,47307,KENORA RCS,ON,ONTARIO,ONTARIO,CAN,494726000,-942240000,CST,412.70,6034073,TKR,71151,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2008-07-21 00:00:00,2024-11-26 12:30:01,2008-07-21 11:00:00,2024-11-26 12:30:01,2008-07-21 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-83.35,64.18333333333334,47347,CORAL HARBOUR RCS,NU,NUNAVUT,NUNAVUT,CAN,641100000,-832100000,EST,57.00,2301010,NZS,71134,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2014-09-26 16:00:00,2024-11-26 12:30:01,2014-09-26 16:00:00,2024-11-26 12:30:01,2014-09-30 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-68.51666666666667,70.48611111111111,47387,CLYDE AWOS,NU,NUNAVUT,NUNAVUT,CAN,702910000,-683100000,EST,26.50,2400801,YCY,71090,Aviation-Auto,,,,,,,,2008-07-02 19:00:00,2013-01-10 13:00:00,2008-07-02 19:00:00,2013-01-10 13:00:00,2008-07-29 00:00:00,2013-01-09 00:00:00,,,Y,N,Y
-68.55,63.75,47388,IQALUIT AWOS,NU,NUNAVUT,NUNAVUT,CAN,634500000,-683300000,EST,33.50,2402591,YFB,71909,Aviation-Auto,,,,,,,,2008-07-03 12:00:00,2015-06-24 07:00:00,2008-07-03 12:00:00,2015-06-24 07:00:00,2008-07-18 00:00:00,2015-06-24 00:00:00,,,Y,N,Y
-97.23333333333333,49.916666666666664,47407,WINNIPEG RICHARDSON AWOS,MB,MANITOBA,MANITOBA,CAN,495500000,-971400000,CST,238.70,5023226,YWG,71852,Aviation-Auto,,,,,,,,2008-07-03 00:00:00,2013-10-03 00:00:00,2008-07-03 11:00:00,2013-01-17 13:00:00,2008-07-03 00:00:00,2013-10-03 00:00:00,,,Y,N,Y
-94.06666666666666,61.1,47427,ARVIAT AWOS,NU,NUNAVUT,NUNAVUT,CAN,610600000,-940400000,CST,10.40,2300426,YEK,,Aviation-Auto,,,,,,,,2008-07-02 18:00:00,2012-07-26 11:00:00,2008-07-02 18:00:00,2012-07-26 11:00:00,2008-07-25 00:00:00,2012-07-26 00:00:00,,,Y,N,Y
-64.03138888888888,67.54583333333333,47428,QIKIQTARJUAQ AWOS,NU,NUNAVUT,NUNAVUT,CAN,673245000,-640153000,EST,5.50,2400571,YVM,71338,Aviation-Auto,,,,,,,,2008-07-02 19:00:00,2013-03-07 13:00:00,2008-07-02 19:00:00,2013-03-07 13:00:00,2008-07-24 00:00:00,2013-03-06 00:00:00,,,Y,N,Y
